S09-J119-R1420-QUAN-S01	S09-J119-R1420-QUAN	1	兄弟忙碌外出工作	SIBLING	CAREER_ACTION+MIGRATION_ACTION	SIBLING_RESOURCE	MIGRATION_OUTSIDE+CAREER_WORK+CHILD_OUTPUT	RESOURCE_RELATION_CHAIN+MIGRATION_OUTSIDE_CHAIN+CAREER_CHAIN+CHILD_OUTPUT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+AUX_RESOURCE_LIMIT+MIGRATION_ENDPOINT_LIMIT+CAREER_ENDPOINT_LIMIT+CHILD_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_AUX_PALACE_OVERRIDE+ZERO_MIGRATION_ENDPOINT+ZERO_PROMOTION_ENDPOINT+ZERO_CHILD_ENDPOINT	ACTIVE
S09-J120-R1432-JI-S01	S09-J120-R1432-JI	1	家运不好	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	PROPERTY_HOME	CHILD_OUTPUT	PROPERTY_ASSET_CHAIN+CHILD_OUTPUT_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PROPERTY_ENDPOINT_LIMIT+CHILD_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROPERTY_ENDPOINT+ZERO_CHILD_ENDPOINT	ACTIVE
S09-J120-R1432-JI-S02	S09-J120-R1432-JI	2	父母常为子女之事闹家庭纠纷	PARENT+CHILD+FAMILY_HOME	CHILD_STATE	PARENT_DOCUMENT	CHILD_OUTPUT+PROPERTY_HOME	PARENT_DOCUMENT_CHAIN+CHILD_OUTPUT_CHAIN+PROPERTY_ASSET_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+CHILD_ENDPOINT_LIMIT+PROPERTY_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_CHILD_ENDPOINT+ZERO_PROPERTY_ENDPOINT	ACTIVE
S09-J120-R1433-LU-S01	S09-J120-R1433-LU	1	父母自置产业	PARENT	PROPERTY_ACTION	PARENT_DOCUMENT	PROPERTY_HOME+MONEY_FINANCE	PARENT_DOCUMENT_CHAIN+PROPERTY_ASSET_CHAIN+FINANCE_FIVE_AXIS_CHAIN	置产	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+PROPERTY_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+PERSON_TAIJI_REQUIRED+HIGH_THRESHOLD_REQUIRES_S17	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_PROPERTY_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J120-R1433-LU-S02	S09-J120-R1433-LU	2	并积财防老	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	MONEY_FINANCE	NONE	FINANCE_FIVE_AXIS_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT	ACTIVE
S09-J120-R1433-QUAN-S01	S09-J120-R1433-QUAN	1	父母有钱就为子女置一产业	PARENT+CHILD	CHILD_STATE+MONEY_INFLOW	PARENT_DOCUMENT	MONEY_FINANCE+CHILD_OUTPUT	PARENT_DOCUMENT_CHAIN+FINANCE_FIVE_AXIS_CHAIN+CHILD_OUTPUT_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+CHILD_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_CHILD_ENDPOINT	ACTIVE
S09-J120-R1433-KE-S01	S09-J120-R1433-KE	1	父母为人随和	PARENT	SEMANTIC_ACTION_REQUIRES_S17	PARENT_DOCUMENT	MONEY_FINANCE	PARENT_DOCUMENT_CHAIN+FINANCE_FIVE_AXIS_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_FINANCE_ENDPOINT	ACTIVE
S09-J120-R1433-KE-S02	S09-J120-R1433-KE	2	不得罪人	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	MONEY_FINANCE	NONE	FINANCE_FIVE_AXIS_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT	ACTIVE
S09-J120-R1433-KE-S03	S09-J120-R1433-KE	3	不喜多管	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	MONEY_FINANCE	NONE	FINANCE_FIVE_AXIS_CHAIN	NONE	PRESENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT	ACTIVE
S09-J120-R1433-JI-S01	S09-J120-R1433-JI	1	我个性乖张	SELF	BEHAVIOR_TRAIT	SELF_BEHAVIOR	MONEY_FINANCE	SELF_STATE_CHAIN+FINANCE_FIVE_AXIS_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+PERSONALITY_ONLY_LIMIT+FINANCE_RESULT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_RESULTIZATION+ZERO_FINANCE_ENDPOINT	ACTIVE
S09-J120-R1433-JI-S02	S09-J120-R1433-JI	2	不受父母管教	PARENT	SEMANTIC_ACTION_REQUIRES_S17	PARENT_DOCUMENT	MONEY_FINANCE	PARENT_DOCUMENT_CHAIN+FINANCE_FIVE_AXIS_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_FINANCE_ENDPOINT	ACTIVE
S09-J120-R1434-LU-S01	S09-J120-R1434-LU	1	父母赚钱多	PARENT	MONEY_INFLOW	PARENT_DOCUMENT	MONEY_FINANCE+HEALTH_BODY	PARENT_DOCUMENT_CHAIN+FINANCE_FIVE_AXIS_CHAIN+HEALTH_RISK_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_FINANCE_ENDPOINT+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1434-LU-S02	S09-J120-R1434-LU	2	但钱也守不住财	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	MONEY_FINANCE	HEALTH_BODY	FINANCE_FIVE_AXIS_CHAIN+HEALTH_RISK_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+HEALTH_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1434-QUAN-S01	S09-J120-R1434-QUAN	1	父母以才干能力接管祖业	PARENT	PROPERTY_ACTION	PARENT_DOCUMENT	PROPERTY_HOME+HEALTH_BODY	PARENT_DOCUMENT_CHAIN+PROPERTY_ASSET_CHAIN+HEALTH_RISK_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+PROPERTY_ENDPOINT_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_PROPERTY_ENDPOINT+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1434-KE-S01	S09-J120-R1434-KE	1	父母承受长辈之荫	PARENT	SEMANTIC_ACTION_REQUIRES_S17	PARENT_DOCUMENT	HEALTH_BODY	PARENT_DOCUMENT_CHAIN+HEALTH_RISK_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1434-KE-S02	S09-J120-R1434-KE	2	安定工作	CONTEXT_SUBJECT	CAREER_ACTION	CAREER_WORK	HEALTH_BODY	CAREER_CHAIN+HEALTH_RISK_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+HEALTH_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1434-JI-S01	S09-J120-R1434-JI	1	父母福气薄	PARENT	PLEASURE_STATE	PARENT_DOCUMENT	PLEASURE_MIND+HEALTH_BODY	PARENT_DOCUMENT_CHAIN+MENTAL_PLEASURE_STATE_CHAIN+HEALTH_RISK_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+PLEASURE_ONLY_LIMIT+HEALTH_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_RESULTIZATION+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1434-JI-S02	S09-J120-R1434-JI	2	健康不良	CONTEXT_SUBJECT	HEALTH_STATE	HEALTH_BODY	NONE	HEALTH_RISK_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+HEALTH_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1434-JI-S03	S09-J120-R1434-JI	3	须多积德以补福荫	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	HEALTH_BODY	NONE	HEALTH_RISK_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+HEALTH_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_HEALTH_ENDPOINT	ACTIVE
S09-J120-R1435-LU-S01	S09-J120-R1435-LU	1	父母搬离故乡后	PARENT	SEMANTIC_ACTION_REQUIRES_S17	PARENT_DOCUMENT	MIGRATION_OUTSIDE	PARENT_DOCUMENT_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1435-LU-S02	S09-J120-R1435-LU	2	事业发达	CONTEXT_SUBJECT	CAREER_ACTION	CAREER_WORK	MIGRATION_OUTSIDE	CAREER_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1435-LU-S03	S09-J120-R1435-LU	3	在外乡置产	CONTEXT_SUBJECT	MIGRATION_ACTION+PROPERTY_ACTION	MIGRATION_OUTSIDE	PROPERTY_HOME	MIGRATION_OUTSIDE_CHAIN+PROPERTY_ASSET_CHAIN	置产	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+MIGRATION_ENDPOINT_LIMIT+PROPERTY_ENDPOINT_LIMIT+HIGH_THRESHOLD_REQUIRES_S17	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_MIGRATION_ENDPOINT+ZERO_PROPERTY_ENDPOINT+ZERO_RESULTIZATION	ACTIVE
S09-J120-R1435-QUAN-S01	S09-J120-R1435-QUAN	1	父母一生自立、辛劳奋斗	PARENT	SEMANTIC_ACTION_REQUIRES_S17	PARENT_DOCUMENT	MIGRATION_OUTSIDE	PARENT_DOCUMENT_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1435-QUAN-S02	S09-J120-R1435-QUAN	2	创业有成	CONTEXT_SUBJECT	CAREER_ACTION	CAREER_WORK	MIGRATION_OUTSIDE	CAREER_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1435-KE-S01	S09-J120-R1435-KE	1	父母宽以待人	PARENT	SEMANTIC_ACTION_REQUIRES_S17	PARENT_DOCUMENT	MIGRATION_OUTSIDE	PARENT_DOCUMENT_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1435-KE-S02	S09-J120-R1435-KE	2	出外也多逢贵人	CONTEXT_SUBJECT	RELATION_SUPPORT+MIGRATION_ACTION	MIGRATION_OUTSIDE	FRIEND_GROUP	MIGRATION_OUTSIDE_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+MIGRATION_ENDPOINT_LIMIT+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_MIGRATION_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J120-R1435-JI-S01	S09-J120-R1435-JI	1	父母福气小	PARENT	PLEASURE_STATE	PARENT_DOCUMENT	PLEASURE_MIND+MIGRATION_OUTSIDE	PARENT_DOCUMENT_CHAIN+MENTAL_PLEASURE_STATE_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+PLEASURE_ONLY_LIMIT+MIGRATION_ENDPOINT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_RESULTIZATION+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1435-JI-S02	S09-J120-R1435-JI	2	一心只想赚钱	CONTEXT_SUBJECT	MONEY_INFLOW	MONEY_FINANCE	MIGRATION_OUTSIDE	FINANCE_FIVE_AXIS_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1435-JI-S03	S09-J120-R1435-JI	3	赚钱也不会享受	CONTEXT_SUBJECT	MONEY_INFLOW+PLEASURE_STATE	MONEY_FINANCE	PLEASURE_MIND+MIGRATION_OUTSIDE	FINANCE_FIVE_AXIS_CHAIN+MENTAL_PLEASURE_STATE_CHAIN+MIGRATION_OUTSIDE_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+PLEASURE_ONLY_LIMIT+MIGRATION_ENDPOINT_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_RESULTIZATION+ZERO_MIGRATION_ENDPOINT	ACTIVE
S09-J120-R1436-LU-S01	S09-J120-R1436-LU	1	父母继承祖业	PARENT	PROPERTY_ACTION	PARENT_DOCUMENT	PROPERTY_HOME+FRIEND_GROUP	PARENT_DOCUMENT_CHAIN+PROPERTY_ASSET_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+PROPERTY_ENDPOINT_LIMIT+GROUP_RISK_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_PROPERTY_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J120-R1436-LU-S02	S09-J120-R1436-LU	2	事业经营有成	CONTEXT_SUBJECT	CAREER_ACTION	CAREER_WORK	FRIEND_GROUP	CAREER_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+CAREER_ENDPOINT_LIMIT+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_PROMOTION_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J120-R1436-QUAN-S01	S09-J120-R1436-QUAN	1	父母在合伙事业上赚钱颇多	PARENT	MONEY_INFLOW+CAREER_ACTION+GROUP_ACTION	PARENT_DOCUMENT	FRIEND_GROUP+CAREER_WORK+MONEY_FINANCE	PARENT_DOCUMENT_CHAIN+FRIEND_PARTNERSHIP_CHAIN+CAREER_CHAIN+FINANCE_FIVE_AXIS_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+GROUP_RISK_LIMIT+CAREER_ENDPOINT_LIMIT+FINANCE_RESULT_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_GROUP_ENDPOINT+ZERO_PROMOTION_ENDPOINT+ZERO_FINANCE_ENDPOINT	ACTIVE
S09-J120-R1436-KE-S01	S09-J120-R1436-KE	1	父母将祖业沿袭祖上之经营	PARENT	CAREER_ACTION+PROPERTY_ACTION	PARENT_DOCUMENT	PROPERTY_HOME+CAREER_WORK+FRIEND_GROUP	PARENT_DOCUMENT_CHAIN+PROPERTY_ASSET_CHAIN+CAREER_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+PROPERTY_ENDPOINT_LIMIT+CAREER_ENDPOINT_LIMIT+GROUP_RISK_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_PROPERTY_ENDPOINT+ZERO_PROMOTION_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J120-R1436-KE-S02	S09-J120-R1436-KE	2	以收成稳定为主	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	FRIEND_GROUP	NONE	FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J120-R1436-JI-S01	S09-J120-R1436-JI	1	父母出外好与人计较	PARENT	RELATION_CONFLICT+MIGRATION_ACTION	PARENT_DOCUMENT	MIGRATION_OUTSIDE+FRIEND_GROUP	PARENT_DOCUMENT_CHAIN+MIGRATION_OUTSIDE_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	PRESENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FORMAL_ENDPOINT_LIMIT+MIGRATION_ENDPOINT_LIMIT+GROUP_RISK_LIMIT+PERSON_TAIJI_REQUIRED	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FORMALIZATION_ENDPOINT+ZERO_MIGRATION_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J120-R1436-JI-S02	S09-J120-R1436-JI	2	没度量	CONTEXT_SUBJECT	SEMANTIC_ACTION_REQUIRES_S17	FRIEND_GROUP	NONE	FRIEND_PARTNERSHIP_CHAIN	NONE	PRESENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_GROUP_ENDPOINT	ACTIVE
S09-J120-R1436-JI-S03	S09-J120-R1436-JI	3	虚花钱财	CONTEXT_SUBJECT	MONEY_OUTFLOW	MONEY_FINANCE	FRIEND_GROUP	FINANCE_FIVE_AXIS_CHAIN+FRIEND_PARTNERSHIP_CHAIN	NONE	ABSENT	ABSENT	SINGLE_144_SOURCE_LIMIT+TOPIC_AXIS_REQUIRED+DUPLICATE_SYMBOL_MERGE+DYNAMIC_LAYER_CONDITIONAL+FINANCE_RESULT_LIMIT+GROUP_RISK_LIMIT	ZERO_SINGLE_144+ZERO_DUPLICATE_STACKING+ZERO_FINANCE_ENDPOINT+ZERO_GROUP_ENDPOINT	ACTIVE
